,year,price,mileage,engine_size,Automatic,Manual,OtherTransmission,Semi-Auto,Diesel,Hybrid,OtherFuel,Petrol
2888,2015,16499,31063.0,2.1,1,0,0,0,0,1,0,0
2889,2017,16267,27040.0,2.1,1,0,0,0,1,0,0,0
2890,2017,21999,14709.0,2.0,1,0,0,0,0,0,0,1
2891,2017,16950,22000.0,2.1,1,0,0,0,1,0,0,0
2892,2011,9950,68000.0,2.1,1,0,0,0,1,0,0,0
2893,2014,14990,48000.0,2.1,1,0,0,0,1,0,0,0
2894,2019,26999,8510.0,1.5,0,0,0,1,0,0,0,1
2895,2018,22799,11494.0,1.5,0,0,0,1,0,0,0,1
2896,2018,22849,11163.0,1.5,1,0,0,0,0,0,0,1
2897,2019,31699,9839.0,2.0,0,0,0,1,1,0,0,0
2898,2019,26199,9690.0,1.5,0,0,0,1,0,0,0,1
2899,2019,25299,10234.0,1.5,0,0,0,1,0,0,0,1
2900,2019,31599,3092.0,1.5,0,0,0,1,0,0,0,1
2901,2019,29599,8746.0,2.0,0,0,0,1,1,0,0,0
2902,2017,18999,21459.0,2.1,0,0,0,1,1,0,0,0
2903,2018,28399,3438.0,2.0,1,0,0,0,0,0,0,1
2904,2015,13990,71000.0,2.1,1,0,0,0,1,0,0,0
2905,2017,15990,49000.0,2.1,1,0,0,0,1,0,0,0
2906,2014,15490,50000.0,2.1,1,0,0,0,1,0,0,0
2907,2015,14490,78000.0,2.1,1,0,0,0,1,0,0,0
2908,2012,7990,88000.0,2.1,1,0,0,0,1,0,0,0
2909,2017,17990,37000.0,2.1,1,0,0,0,1,0,0,0
2910,2014,11990,50000.0,2.1,1,0,0,0,1,0,0,0
2911,2016,18990,23000.0,2.1,1,0,0,0,1,0,0,0
2912,2015,13490,52000.0,2.0,1,0,0,0,0,0,0,1
2913,2017,20990,29000.0,2.1,1,0,0,0,1,0,0,0
2914,2014,9990,60000.0,2.1,1,0,0,0,1,0,0,0
2915,2013,9490,68000.0,2.1,1,0,0,0,1,0,0,0
2916,2015,13990,42000.0,2.1,1,0,0,0,1,0,0,0
2917,2016,19990,50000.0,2.1,1,0,0,0,1,0,0,0
2918,2016,19990,35000.0,2.1,1,0,0,0,1,0,0,0
2919,2013,9490,48000.0,2.1,1,0,0,0,1,0,0,0
2920,2019,20299,14973.0,2.0,0,0,0,1,1,0,0,0
2921,2019,20349,14006.0,1.5,0,0,0,1,0,0,0,1
2922,2019,29399,1919.0,2.0,0,0,0,1,1,0,0,0
2923,2019,25549,15074.0,2.0,0,0,0,1,1,0,0,0
2924,2015,13599,44598.0,2.1,1,0,0,0,1,0,0,0
2925,2014,13799,78966.0,2.1,1,0,0,0,1,0,0,0
2926,2017,17499,28609.0,2.0,1,0,0,0,0,1,0,0
2927,2016,18268,24227.0,2.1,1,0,0,0,1,0,0,0
2928,2016,17999,43003.0,2.1,1,0,0,0,0,1,0,0
2929,2016,16199,35822.0,2.1,1,0,0,0,1,0,0,0
2930,2017,17488,29645.0,2.0,1,0,0,0,0,0,0,1
2931,2017,18999,35649.0,2.1,1,0,0,0,1,0,0,0
2932,2018,16799,29970.0,2.0,1,0,0,0,0,0,0,1
2933,2015,10499,79520.0,2.1,1,0,0,0,1,0,0,0
2934,2016,19599,38154.0,2.1,1,0,0,0,0,1,0,0
2935,2017,16999,12146.0,1.6,0,1,0,0,1,0,0,0
2936,2012,9124,60586.0,2.1,1,0,0,0,1,0,0,0
2937,2016,15999,44617.0,2.1,1,0,0,0,1,0,0,0
2938,2018,27649,6232.0,2.0,1,0,0,0,1,0,0,0
2939,2018,23249,8796.0,1.5,1,0,0,0,0,0,0,1
2940,2019,20999,13467.0,2.0,0,0,0,1,1,0,0,0
2941,2019,20999,13318.0,2.0,0,0,0,1,1,0,0,0
2942,2018,25999,10913.0,2.1,1,0,0,0,1,0,0,0
2943,2016,19699,30611.0,2.1,0,0,0,1,1,0,0,0
2944,2019,38999,3220.0,3.0,0,0,0,1,0,0,0,1
2945,2019,27099,3598.0,1.6,0,0,0,1,1,0,0,0
2946,2019,25999,14895.0,2.0,0,0,0,1,1,0,0,0
2947,2019,24499,12902.0,2.0,0,0,0,1,1,0,0,0
2948,2018,29199,4715.0,2.0,0,0,0,1,1,0,0,0
2949,2016,19999,15000.0,2.1,0,0,0,1,1,0,0,0
2950,2017,23999,21212.0,2.1,0,0,0,1,1,0,0,0
2951,2019,32099,707.0,2.0,0,0,0,1,0,0,0,1
2952,2019,28599,3889.0,2.0,0,0,0,1,1,0,0,0
2953,2019,27199,930.0,1.5,0,0,0,1,0,0,0,1
2954,2018,23400,9861.0,1.5,1,0,0,0,0,0,0,1
2955,2014,10999,53386.0,2.1,1,0,0,0,1,0,0,0
2956,2015,12000,40005.0,2.1,1,0,0,0,1,0,0,0
2957,2015,12000,40005.0,2.1,1,0,0,0,1,0,0,0
2958,2016,14499,33036.0,2.1,1,0,0,0,1,0,0,0
2959,2016,19450,17097.0,2.1,0,1,0,0,1,0,0,0
2960,2018,15489,36000.0,2.0,0,1,0,0,0,0,0,1
2961,2017,16489,62480.0,2.1,1,0,0,0,1,0,0,0
2962,2017,24948,10597.0,2.1,1,0,0,0,1,0,0,0
2963,2017,20988,15072.0,1.6,1,0,0,0,1,0,0,0
2964,2017,24998,20118.0,2.0,1,0,0,0,0,0,0,1
2965,2018,21498,12123.0,2.1,1,0,0,0,1,0,0,0
2966,2020,49998,1000.0,3.0,1,0,0,0,0,0,0,1
2967,2019,26998,6000.0,1.6,1,0,0,0,0,0,0,1
2968,2013,10190,60841.0,2.1,1,0,0,0,1,0,0,0
2969,2015,14900,35553.0,2.1,1,0,0,0,1,0,0,0
2970,2015,13854,75306.0,2.1,1,0,0,0,1,0,0,0
2971,2014,12295,32391.0,1.6,1,0,0,0,0,0,0,1
2972,2016,16000,39877.0,1.6,0,1,0,0,1,0,0,0
2973,2016,14299,34246.0,2.1,0,1,0,0,1,0,0,0
2974,2016,14499,11638.0,2.1,0,1,0,0,1,0,0,0
2975,2017,18865,15021.0,2.1,1,0,0,0,1,0,0,0
2976,2013,10999,49085.0,2.1,1,0,0,0,1,0,0,0
2977,2016,18499,28696.0,2.0,1,0,0,0,0,1,0,0
2978,2015,17130,59549.0,2.1,1,0,0,0,0,1,0,0
2979,2013,21999,41866.0,6.2,1,0,0,0,0,0,0,1
2980,2016,16341,61225.0,2.0,1,0,0,0,0,1,0,0
2981,2016,19499,40313.0,2.0,1,0,0,0,0,1,0,0
2982,2016,21499,26741.0,2.1,1,0,0,0,1,0,0,0
2983,2016,15999,59211.0,2.0,1,0,0,0,0,1,0,0
2984,2017,16958,49243.0,2.1,1,0,0,0,1,0,0,0
2985,2016,15999,41614.0,2.1,1,0,0,0,1,0,0,0
2986,2014,14999,42256.0,2.1,1,0,0,0,1,0,0,0
2987,2017,13499,23001.0,2.0,0,1,0,0,0,0,0,1
2988,2015,12490,68600.0,2.1,0,1,0,0,1,0,0,0
2989,2010,4990,97717.0,1.6,0,1,0,0,0,0,0,1
2990,2013,9685,76950.0,2.1,1,0,0,0,1,0,0,0
2991,2018,17470,22345.0,1.6,1,0,0,0,1,0,0,0
2992,2010,4495,106032.0,1.8,1,0,0,0,0,0,0,1
2993,2017,17999,49859.0,2.1,1,0,0,0,0,1,0,0
2994,2013,8751,69493.0,2.1,1,0,0,0,1,0,0,0
2995,2019,29499,4443.0,2.0,1,0,0,0,1,0,0,0
2996,2015,13999,42492.0,2.1,1,0,0,0,1,0,0,0
2997,2014,15399,20047.0,2.0,1,0,0,0,0,0,0,1
2998,2017,18999,23555.0,2.1,1,0,0,0,1,0,0,0
2999,2018,19949,28059.0,2.1,1,0,0,0,1,0,0,0
3000,2016,14649,40049.0,1.6,0,1,0,0,1,0,0,0
3001,2014,10393,140000.0,2.1,1,0,0,0,1,0,0,0
3002,2015,10791,129000.0,2.1,0,1,0,0,1,0,0,0
3003,2015,9791,90000.0,2.1,0,1,0,0,1,0,0,0
3004,2015,11591,94000.0,2.1,0,1,0,0,1,0,0,0
3005,2016,12392,124000.0,2.1,1,0,0,0,1,0,0,0
3006,2017,13392,102000.0,2.1,1,0,0,0,1,0,0,0
3007,2015,9793,113000.0,2.1,0,1,0,0,1,0,0,0
3008,2016,11393,128000.0,2.1,1,0,0,0,1,0,0,0
3009,2015,8692,150000.0,2.1,0,1,0,0,1,0,0,0
3010,2008,4295,112455.0,2.1,1,0,0,0,1,0,0,0
3011,2015,16395,44086.0,2.1,1,0,0,0,1,0,0,0
3012,2017,14670,51406.0,2.1,1,0,0,0,1,0,0,0
3013,2015,15970,81423.0,2.1,1,0,0,0,1,0,0,0
3014,2016,13490,99217.0,2.1,1,0,0,0,1,0,0,0
3015,2008,5780,67979.0,1.8,1,0,0,0,0,0,0,1
3016,2013,8950,74157.0,2.1,1,0,0,0,1,0,0,0
3017,2015,15604,31435.0,2.1,0,1,0,0,1,0,0,0
3018,2014,11750,47183.0,2.1,1,0,0,0,1,0,0,0
3019,2012,7573,59512.0,1.8,0,1,0,0,0,0,0,1
3020,2015,14999,52500.0,2.1,1,0,0,0,1,0,0,0
3021,2014,11999,50416.0,2.1,1,0,0,0,1,0,0,0
3022,2017,18728,23683.0,2.0,1,0,0,0,0,0,0,1
3023,2017,20200,25449.0,2.1,1,0,0,0,1,0,0,0
3024,2015,15800,46959.0,2.1,1,0,0,0,0,1,0,0
3025,2017,15999,24518.0,2.1,1,0,0,0,1,0,0,0
3026,2015,9392,108000.0,2.1,0,1,0,0,1,0,0,0
3027,2019,19999,15024.0,2.1,1,0,0,0,1,0,0,0
3028,2018,18699,37763.0,2.1,1,0,0,0,1,0,0,0
3029,2015,20000,12050.0,2.1,1,0,0,0,1,0,0,0
3030,2017,21499,11136.0,2.1,1,0,0,0,1,0,0,0
3031,2016,16499,28392.0,2.1,1,0,0,0,1,0,0,0
3032,2016,16326,52819.0,2.0,1,0,0,0,0,1,0,0
3033,2018,20299,11498.0,2.1,1,0,0,0,1,0,0,0
3034,2016,17999,42569.0,2.1,1,0,0,0,1,0,0,0
3035,2014,15999,31690.0,2.1,1,0,0,0,1,0,0,0
3036,2018,24499,11881.0,2.1,1,0,0,0,1,0,0,0
3037,2019,29748,8000.0,1.9,1,0,0,0,1,0,0,0
3038,2019,31998,4000.0,1.9,1,0,0,0,1,0,0,0
3039,2019,29498,1000.0,1.5,1,0,0,0,0,0,0,1
3040,2019,24998,2073.0,1.5,1,0,0,0,0,0,0,1
3041,2019,27998,5144.0,1.9,1,0,0,0,1,0,0,0
3042,2017,21998,30633.0,2.1,1,0,0,0,1,0,0,0
3043,2016,19998,40500.0,2.0,1,0,0,0,0,1,0,0
3044,2019,31248,4000.0,1.9,1,0,0,0,1,0,0,0
3045,2020,34498,3000.0,1.9,1,0,0,0,1,0,0,0
3046,2020,33998,2000.0,1.9,1,0,0,0,1,0,0,0
3047,2018,21691,13910.0,2.1,1,0,0,0,1,0,0,0
3048,2018,24991,6001.0,2.0,1,0,0,0,0,0,0,1
3049,2019,24992,8238.0,1.5,1,0,0,0,0,0,0,1
3050,2016,19900,3000.0,2.0,1,0,0,0,0,0,0,1
3051,2019,26291,6084.0,1.9,1,0,0,0,1,0,0,0
3052,2017,21291,10398.0,2.0,1,0,0,0,0,0,0,1
3053,2016,18291,26401.0,2.1,1,0,0,0,0,1,0,0
3054,2020,19298,15754.0,2.1,0,1,0,0,1,0,0,0
3055,2019,29998,50.0,1.5,1,0,0,0,0,0,0,1
3056,2018,21691,3314.0,1.5,1,0,0,0,0,0,0,1
3057,2020,33998,2000.0,1.9,1,0,0,0,1,0,0,0
3058,2019,24748,13479.0,1.5,1,0,0,0,0,0,0,1
3059,2018,19798,38508.0,2.1,1,0,0,0,1,0,0,0
3060,2017,19498,27236.0,2.1,1,0,0,0,1,0,0,0
3061,2017,18998,42986.0,2.1,1,0,0,0,1,0,0,0
3062,2017,16798,37158.0,2.1,1,0,0,0,1,0,0,0
3063,2017,21998,19242.0,2.1,1,0,0,0,1,0,0,0
3064,2019,22291,5266.0,1.5,1,0,0,0,0,0,0,1
3065,2017,18991,34682.0,2.1,1,0,0,0,1,0,0,0
3066,2019,29900,2910.0,1.5,1,0,0,0,0,0,0,1
3067,2015,15400,56118.0,2.1,1,0,0,0,1,0,0,0
3068,2020,41900,1000.0,3.0,1,0,0,0,0,0,0,1
3069,2016,20191,47651.0,2.1,1,0,0,0,1,0,0,0
3070,2016,40995,30187.0,4.0,1,0,0,0,0,0,0,1
3071,2016,15999,37982.0,2.0,1,0,0,0,0,0,0,1
3072,2017,20249,22011.0,2.1,1,0,0,0,1,0,0,0
3073,2017,15699,33569.0,2.0,1,0,0,0,0,0,0,1
3074,2019,27498,41.0,1.5,1,0,0,0,0,0,0,1
3075,2018,26998,15000.0,2.0,1,0,0,0,0,0,0,1
3076,2017,21498,26145.0,2.1,1,0,0,0,1,0,0,0
3077,2017,21489,19878.0,2.1,1,0,0,0,1,0,0,0
3078,2013,8799,57172.0,2.1,1,0,0,0,1,0,0,0
3079,2017,18999,23637.0,2.1,1,0,0,0,1,0,0,0
3080,2015,15899,48361.0,2.0,1,0,0,0,0,1,0,0
3081,2016,13600,71077.0,2.1,1,0,0,0,1,0,0,0
3082,2017,20599,17324.0,2.1,1,0,0,0,1,0,0,0
3083,2017,16799,20850.0,1.6,1,0,0,0,1,0,0,0
3084,2012,9400,50848.0,1.8,1,0,0,0,0,0,0,1
3085,2016,18400,23907.0,2.1,1,0,0,0,1,0,0,0
3086,2017,18995,23606.0,2.0,1,0,0,0,0,1,0,0
3087,2015,12295,81940.0,2.1,1,0,0,0,0,1,0,0
3088,2015,10500,82230.0,2.1,0,1,0,0,1,0,0,0
3089,2016,17699,14183.0,2.0,1,0,0,0,0,0,0,1
3090,2013,11499,69900.0,2.1,1,0,0,0,1,0,0,0
3091,2008,5999,91000.0,2.1,1,0,0,0,1,0,0,0
3092,2018,23995,7200.0,2.0,1,0,0,0,0,0,0,1
3093,2014,12495,20000.0,1.6,1,0,0,0,0,0,0,1
3094,2018,15999,26930.0,2.0,1,0,0,0,0,0,0,1
3095,2013,9000,56544.0,2.1,1,0,0,0,1,0,0,0
3096,2016,16000,34972.0,1.6,1,0,0,0,1,0,0,0
3097,2018,22900,6200.0,1.5,1,0,0,0,0,0,0,1
3098,2018,16999,26329.0,2.0,1,0,0,0,0,0,0,1
3099,2017,17249,27814.0,2.0,1,0,0,0,0,0,0,1
3100,2016,22900,33821.0,2.1,1,0,0,0,1,0,0,0
3101,2016,15679,60619.0,2.0,1,0,0,0,0,1,0,0
3102,2017,14999,40272.0,2.1,1,0,0,0,1,0,0,0
3103,2016,19599,33197.0,2.1,1,0,0,0,1,0,0,0
3104,2012,7699,80299.0,2.1,1,0,0,0,1,0,0,0
3105,2019,27500,650.0,1.6,1,0,0,0,1,0,0,0
3106,2019,29498,4885.0,1.9,1,0,0,0,1,0,0,0
3107,2017,17900,19828.0,2.0,1,0,0,0,0,0,0,1
3108,2017,21900,23665.0,2.1,1,0,0,0,1,0,0,0
3109,2019,27400,348.0,1.9,1,0,0,0,1,0,0,0
3110,2019,22900,9050.0,1.6,1,0,0,0,0,0,0,1
3111,2020,39900,600.0,1.9,1,0,0,0,1,0,0,0
3112,2020,35900,3000.0,1.9,1,0,0,0,1,0,0,0
3113,2019,31400,2200.0,1.9,1,0,0,0,1,0,0,0
3114,2019,32900,3000.0,1.9,1,0,0,0,1,0,0,0
3115,2019,45900,3500.0,3.0,1,0,0,0,0,0,0,1
3116,2017,20988,30728.0,2.0,1,0,0,0,0,0,0,1
3117,2017,22400,25000.0,2.0,1,0,0,0,0,0,0,1
3118,2017,20700,23434.0,2.0,1,0,0,0,0,0,0,1
3119,2015,15400,41000.0,2.1,1,0,0,0,1,0,0,0
3120,2015,12900,26501.0,1.6,1,0,0,0,0,0,0,1
3121,2013,9700,57801.0,2.1,1,0,0,0,1,0,0,0
3122,2016,16200,23216.0,1.6,0,1,0,0,1,0,0,0
3123,2015,10700,62439.0,2.1,1,0,0,0,1,0,0,0
3124,2016,17600,19581.0,2.0,1,0,0,0,0,0,0,1
3125,2016,15600,25997.0,1.6,0,1,0,0,1,0,0,0
3126,2016,19300,18903.0,2.1,1,0,0,0,1,0,0,0
3127,2017,21000,27566.0,2.1,1,0,0,0,1,0,0,0
3128,2017,19000,31176.0,2.0,1,0,0,0,0,1,0,0
3129,2017,18500,36831.0,2.1,1,0,0,0,1,0,0,0
3130,2015,19100,12586.0,2.0,1,0,0,0,0,1,0,0
3131,2014,16300,32613.0,2.0,1,0,0,0,0,0,0,1
3132,2016,18300,26239.0,2.1,1,0,0,0,1,0,0,0
3133,2016,17800,39379.0,2.1,1,0,0,0,1,0,0,0
3134,2013,12000,37236.0,1.6,1,0,0,0,0,0,0,1
3135,2016,20000,21425.0,2.1,1,0,0,0,1,0,0,0
3136,2016,19000,27574.0,2.1,1,0,0,0,1,0,0,0
3137,2017,23700,19832.0,2.1,1,0,0,0,1,0,0,0
3138,2019,25900,1100.0,1.6,1,0,0,0,0,0,0,1
3139,2019,28900,5250.0,1.5,1,0,0,0,0,0,0,1
3140,2017,18691,48618.0,2.1,1,0,0,0,1,0,0,0
3141,2017,19991,20843.0,2.0,1,0,0,0,0,0,0,1
3142,2019,28991,4000.0,1.6,1,0,0,0,0,0,0,1
3143,2017,22691,21210.0,2.0,1,0,0,0,0,1,0,0
3144,2015,18000,35229.0,2.0,1,0,0,0,0,0,0,1
3145,2017,21400,26000.0,2.1,1,0,0,0,1,0,0,0
3146,2017,25900,15808.0,2.1,1,0,0,0,1,0,0,0
3147,2017,17400,41677.0,2.1,1,0,0,0,1,0,0,0
3148,2017,19700,49365.0,2.1,0,1,0,0,1,0,0,0
3149,2015,14800,70000.0,2.1,1,0,0,0,1,0,0,0
3150,2019,30900,2776.0,2.0,1,0,0,0,0,0,0,1
3151,2015,18798,53829.0,2.1,1,0,0,0,0,1,0,0
3152,2015,18500,30891.0,2.1,1,0,0,0,1,0,0,0
3153,2017,15000,30528.0,2.0,0,1,0,0,0,0,0,1
3154,2015,17700,33430.0,2.1,1,0,0,0,1,0,0,0
3155,2016,20000,23676.0,2.0,1,0,0,0,0,1,0,0
3156,2017,20200,16087.0,2.1,1,0,0,0,0,1,0,0
3157,2016,19000,32743.0,2.0,1,0,0,0,0,1,0,0
3158,2015,14500,32712.0,2.1,1,0,0,0,1,0,0,0
3159,2014,16300,30819.0,2.0,1,0,0,0,0,0,0,1
3160,2016,19100,49335.0,2.1,1,0,0,0,1,0,0,0
3161,2015,15700,36078.0,2.1,1,0,0,0,1,0,0,0
3162,2016,18300,34295.0,2.0,1,0,0,0,0,1,0,0
3163,2015,18700,39004.0,2.1,1,0,0,0,1,0,0,0
3164,2016,15400,41899.0,2.1,1,0,0,0,1,0,0,0
3165,2019,23200,7000.0,1.6,1,0,0,0,0,0,0,1
3166,2019,29900,6000.0,2.0,1,0,0,0,0,0,0,1
3167,2019,29900,1000.0,1.9,1,0,0,0,1,0,0,0
3168,2016,18000,40267.0,2.0,1,0,0,0,0,1,0,0
3169,2014,12500,50364.0,2.1,1,0,0,0,1,0,0,0
3170,2016,14000,44263.0,2.1,1,0,0,0,1,0,0,0
3171,2017,19600,39480.0,2.1,0,1,0,0,1,0,0,0
3172,2016,18600,24836.0,1.6,1,0,0,0,1,0,0,0
3173,2019,24400,6000.0,1.6,1,0,0,0,1,0,0,0
3174,2019,23900,6000.0,1.5,1,0,0,0,0,0,0,1
3175,2019,23400,8000.0,1.5,1,0,0,0,0,0,0,1
3176,2019,28900,6000.0,2.0,1,0,0,0,0,0,0,1
3177,2019,28800,6000.0,2.0,1,0,0,0,0,0,0,1
3178,2018,46900,1977.0,4.0,1,0,0,0,0,0,0,1
3179,2015,15695,60185.0,2.1,1,0,0,0,1,0,0,0
3180,2017,24495,14200.0,2.1,1,0,0,0,1,0,0,0
3181,2017,16000,72400.0,2.1,1,0,0,0,1,0,0,0
3182,2016,13500,93620.0,2.1,1,0,0,0,1,0,0,0
3183,2016,13295,90980.0,2.0,1,0,0,0,0,1,0,0
3184,2016,16000,67490.0,2.0,1,0,0,0,0,1,0,0
3185,2015,16000,18263.0,2.0,1,0,0,0,0,0,0,1
3186,2018,19900,20000.0,2.0,1,0,0,0,0,0,0,1
3187,2016,20200,16957.0,2.0,1,0,0,0,0,0,0,1
3188,2017,21400,54500.0,2.1,1,0,0,0,1,0,0,0
3189,2016,17900,25522.0,2.0,1,0,0,0,0,0,0,1
3190,2015,16700,35125.0,2.1,1,0,0,0,1,0,0,0
3191,2015,12795,101480.0,2.1,1,0,0,0,1,0,0,0
3192,2020,33900,6000.0,1.5,1,0,0,0,0,0,0,1
3193,2020,41900,6000.0,1.9,1,0,0,0,1,0,0,0
3194,2019,31900,6000.0,1.9,1,0,0,0,1,0,0,0
3195,2018,25748,11626.0,2.1,1,0,0,0,1,0,0,0
3196,2016,17900,31000.0,2.0,1,0,0,0,0,0,0,1
3197,2017,19900,40000.0,2.1,1,0,0,0,1,0,0,0
3198,2019,21400,6000.0,1.5,1,0,0,0,0,0,0,1
3199,2019,24400,10000.0,1.5,1,0,0,0,0,0,0,1
3200,2016,18600,29173.0,2.1,1,0,0,0,1,0,0,0
3201,2016,20100,16662.0,2.0,1,0,0,0,0,1,0,0
3202,2017,20800,23063.0,2.1,1,0,0,0,1,0,0,0
3203,2016,18000,18406.0,2.1,1,0,0,0,1,0,0,0
3204,2015,11990,75920.0,2.1,0,1,0,0,1,0,0,0
3205,2019,59998,3405.0,4.0,1,0,0,0,0,0,0,1
3206,2020,61995,20.0,4.0,1,0,0,0,0,0,0,1
3207,2019,35248,2645.0,1.5,1,0,0,0,0,0,0,1
3208,2019,60298,25.0,4.0,1,0,0,0,0,0,0,1
3209,2019,36248,1100.0,1.9,1,0,0,0,1,0,0,0
3210,2019,35298,1894.0,1.9,1,0,0,0,1,0,0,0
3211,2016,17999,32475.0,2.1,1,0,0,0,1,0,0,0
3212,2014,15700,33865.0,2.1,1,0,0,0,1,0,0,0
3213,2017,20499,12040.0,2.0,1,0,0,0,0,1,0,0
3214,2017,18399,22167.0,2.0,1,0,0,0,0,1,0,0
3215,2013,11499,40490.0,2.1,1,0,0,0,1,0,0,0
3216,2015,16699,40786.0,1.6,1,0,0,0,1,0,0,0
3217,2015,14313,50211.0,2.1,1,0,0,0,1,0,0,0
3218,2016,14999,40814.0,1.6,1,0,0,0,1,0,0,0
3219,2015,13699,41000.0,2.1,1,0,0,0,1,0,0,0
3220,2015,14899,73127.0,2.1,1,0,0,0,1,0,0,0
3221,2018,19699,23842.0,2.1,1,0,0,0,1,0,0,0
3222,2015,13599,35977.0,2.0,1,0,0,0,0,0,0,1
3223,2015,12499,67795.0,2.1,1,0,0,0,1,0,0,0
3224,2014,13799,62588.0,2.1,1,0,0,0,1,0,0,0
3225,2019,40298,1568.0,1.9,1,0,0,0,1,0,0,0
3226,2016,18745,26344.0,2.1,1,0,0,0,1,0,0,0
3227,2018,25748,5454.0,2.1,1,0,0,0,1,0,0,0
3228,2018,26748,17970.0,2.1,1,0,0,0,1,0,0,0
3229,2019,32298,4040.0,1.6,1,0,0,0,0,0,0,1
3230,2015,14298,36643.0,2.0,0,1,0,0,0,0,0,1
3231,2017,25248,24003.0,2.0,1,0,0,0,0,0,0,1
3232,2018,28298,13500.0,2.1,1,0,0,0,1,0,0,0
3233,2017,25998,26914.0,2.0,1,0,0,0,0,0,0,1
3234,2015,18298,25000.0,2.0,1,0,0,0,0,1,0,0
3235,2015,15499,36103.0,2.1,0,1,0,0,1,0,0,0
3236,2015,13799,69261.0,2.1,0,1,0,0,1,0,0,0
3237,2015,17699,56546.0,2.1,1,0,0,0,0,1,0,0
3238,2018,19999,9705.0,2.1,1,0,0,0,1,0,0,0
3239,2015,14695,53279.0,2.1,1,0,0,0,1,0,0,0
3240,2016,16822,42402.0,2.0,1,0,0,0,0,1,0,0
3241,2016,13391,58858.0,1.6,0,1,0,0,1,0,0,0
3242,2012,8450,86663.0,1.6,1,0,0,0,0,0,0,1
3243,2012,9799,55685.0,2.1,1,0,0,0,1,0,0,0
3244,2016,17950,41050.0,2.1,1,0,0,0,1,0,0,0
3245,2017,16750,33000.0,2.1,1,0,0,0,1,0,0,0
3246,2013,8980,60000.0,2.1,0,1,0,0,1,0,0,0
3247,2016,16799,38785.0,2.1,1,0,0,0,1,0,0,0
3248,2014,10999,54097.0,2.1,1,0,0,0,1,0,0,0
3249,2015,18999,9793.0,1.6,1,0,0,0,1,0,0,0
3250,2015,14999,34278.0,2.1,1,0,0,0,1,0,0,0
3251,2016,17999,42271.0,2.1,1,0,0,0,1,0,0,0
3252,2014,16699,39807.0,2.1,1,0,0,0,1,0,0,0
3253,2016,19999,23905.0,2.1,1,0,0,0,1,0,0,0
3254,2012,10999,41239.0,1.6,1,0,0,0,0,0,0,1
3255,2017,15652,20418.0,2.1,1,0,0,0,1,0,0,0
3256,2016,16699,26544.0,2.1,1,0,0,0,1,0,0,0
3257,2017,19347,21032.0,2.0,1,0,0,0,0,1,0,0
3258,2019,28991,12583.0,2.0,1,0,0,0,1,0,0,0
3259,2017,21491,21980.0,2.1,1,0,0,0,1,0,0,0
3260,2018,21991,12767.0,2.1,1,0,0,0,1,0,0,0
3261,2018,16800,30726.0,2.1,1,0,0,0,1,0,0,0
3262,2012,10899,49029.0,2.1,1,0,0,0,1,0,0,0
3263,2014,14786,41701.0,2.1,1,0,0,0,1,0,0,0
3264,2014,10822,70824.0,2.1,1,0,0,0,1,0,0,0
3265,2015,13195,51344.0,2.1,1,0,0,0,1,0,0,0
3266,2012,7999,67200.0,2.1,1,0,0,0,1,0,0,0
3267,2016,14000,83990.0,2.1,1,0,0,0,0,1,0,0
3268,2014,11795,92840.0,2.1,0,1,0,0,1,0,0,0
3269,2015,11295,114970.0,2.1,0,1,0,0,1,0,0,0
3270,2016,14000,81960.0,2.0,1,0,0,0,0,1,0,0
3271,2016,12295,113770.0,2.0,1,0,0,0,0,1,0,0
3272,2015,13000,78070.0,2.1,1,0,0,0,1,0,0,0
3273,2014,10500,91430.0,2.1,0,1,0,0,1,0,0,0
3274,2016,14999,41358.0,2.1,1,0,0,0,1,0,0,0
3275,2016,18499,23953.0,2.1,1,0,0,0,1,0,0,0
3276,2017,16499,21985.0,1.6,0,1,0,0,1,0,0,0
3277,2016,18108,41864.0,2.1,1,0,0,0,1,0,0,0
3278,2015,18999,22499.0,2.1,1,0,0,0,1,0,0,0
3279,2015,16499,33707.0,2.1,1,0,0,0,1,0,0,0
3280,2018,18999,31708.0,2.1,1,0,0,0,1,0,0,0
3281,2015,18199,33720.0,2.1,1,0,0,0,1,0,0,0
3282,2011,7999,64000.0,1.8,0,1,0,0,0,0,0,1
3283,2015,16679,35592.0,2.1,1,0,0,0,1,0,0,0
3284,2018,19999,24564.0,2.1,1,0,0,0,1,0,0,0
3285,2016,16449,27268.0,2.1,1,0,0,0,1,0,0,0
3286,2016,17779,17757.0,2.0,0,1,0,0,0,0,0,1
3287,2016,14739,15664.0,2.0,0,1,0,0,0,0,0,1
3288,2011,7449,80268.0,2.1,1,0,0,0,1,0,0,0
3289,2017,19199,45960.0,2.0,1,0,0,0,0,1,0,0
3290,2018,19399,9047.0,2.1,1,0,0,0,1,0,0,0
3291,2019,24899,7137.0,1.5,1,0,0,0,0,0,0,1
3292,2018,19999,25396.0,2.1,1,0,0,0,1,0,0,0
3293,2018,18998,15000.0,2.1,1,0,0,0,1,0,0,0
3294,2019,26998,8024.0,1.6,1,0,0,0,0,0,0,1
3295,2014,13498,28759.0,2.1,1,0,0,0,1,0,0,0
3296,2016,13000,82590.0,2.1,1,0,0,0,1,0,0,0
3297,2015,13999,79779.0,2.0,1,0,0,0,0,1,0,0
